target_study	species	target_celltype	target_size	target_level1	target_level2	target_level3	ref_celltype	is_recip	Zeng_recip_celltype	AUROC	ref_level1	ref_level2	ref_level3	Zeng_celltype	Zeng_recip	Zeng_AUROC	avg_AUROC	evo_category
Sepp_opossum	opossum	Sepp_opossum|other	1275	Non-neuron	Other	Other	Macosko|Astro_Ephb1_Gfap	TRUE	Zeng|14933	0.892275536790856	Non-neuron	Astrocyte	AstroEpendymal	Zeng|14851	FALSE	0.895672048838934	0.893973792814895	conserved_one
Sepp_opossum	opossum	Sepp_opossum|Purkinje	19	Neuron	Purkinje	ExN	Macosko|Inh_Nrk_Drd3	FALSE	NA	1	Neuron	InN	InN	Zeng|9390	FALSE	1	1	diverged
Sepp_opossum	opossum	Sepp_opossum|UBC	9	Neuron	ExN	ExN	Macosko|Ex_Slc12a7_Odad1_1	TRUE	Zeng|2266	0.998406665130922	Neuron	ExN	ExN	Zeng|2717	FALSE	0.998828994855256	0.998617829993089	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Chor1	241	Non-neuron	Other	Other	Macosko|Inh_Pax2_Hrob_5	FALSE	NA	0.897102673011763	Neuron	InN	InN	Zeng|8803	FALSE	0.92771132733208	0.912407000171922	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Chor2	137	Non-neuron	Other	Other	Macosko|Inh_Pax2_Hrob_5	FALSE	NA	0.847891411258867	Neuron	InN	InN	Zeng|3974	TRUE	0.870909977959028	0.859400694608948	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Chor3	89	Non-neuron	Other	Other	Macosko|Inh_Six3_Lrrc38_2	FALSE	NA	0.933439197744998	Neuron	InN	InN	Zeng|4198	TRUE	0.95702604275848	0.945232620251739	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Chor4	195	Non-neuron	Other	Other	Macosko|Inh_Six3_Cela1_2	TRUE	Zeng|3330	0.921574341633894	Neuron	InN	InN	Zeng|3330	TRUE	0.943347322170733	0.932460831902314	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeAstro1	331	Non-neuron	Astrocyte	AstroEpendymal	Macosko|Inh_Frmd7_Olfr142_10	FALSE	NA	0.765132344031774	Neuron	InN	InN	Zeng|5205	FALSE	0.868305514798643	0.816718929415209	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeAstroepen1	175	Non-neuron	Astrocyte	AstroEpendymal	Macosko|Tanycyte_Rax_Ccdc170	FALSE	NA	0.843377082026999	Non-neuron	Ependymal	AstroEpendymal	Zeng|14879	FALSE	0.854414918280515	0.848896000153757	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeAstroepen2	391	Non-neuron	Astrocyte	AstroEpendymal	Macosko|Ependymal_Tmem212_1700012P22Rik_Sntn	FALSE	NA	0.795300544424169	Non-neuron	Ependymal	AstroEpendymal	Zeng|14877	FALSE	0.812266364010704	0.803783454217436	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeChol1	63	Neuron	Cholinergic	ExN	Macosko|Ex_Fezf2_Dlk1_A730049H05Rik	TRUE	Zeng|362	0.926522657181491	Neuron	ExN	ExN	Zeng|2910	TRUE	0.926080637318573	0.926301647250032	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeChol2	203	Neuron	Cholinergic	ExN	Macosko|Ex_Fibcd1_Psrc1_3	FALSE	NA	0.91790766996773	Neuron	ExN	ExN	Zeng|318	TRUE	0.920596039635964	0.919251854801847	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeChol3	1730	Neuron	Cholinergic	ExN	Macosko|Ex_Fezf2_Cdc25c_1	FALSE	NA	0.905426766235939	Neuron	ExN	ExN	Zeng|369	TRUE	0.926580911080402	0.91600383865817	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeChol4	58	Neuron	Cholinergic	ExN	Macosko|Ex_Oprk1_Col11a1	TRUE	Zeng|128	0.941255165468625	Neuron	ExN	ExN	Zeng|130	FALSE	0.960670671713489	0.950962918591057	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeEpen1	108	Non-neuron	Ependymal	AstroEpendymal	Macosko|Tanycyte_Rax_Ccdc170	FALSE	NA	0.827230901319596	Non-neuron	Ependymal	AstroEpendymal	Zeng|5204	FALSE	0.851439050338765	0.83933497582918	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeEpen2	115	Non-neuron	Ependymal	AstroEpendymal	Macosko|Tanycyte_Rax_Fndc3c1_1	FALSE	NA	0.733129100990556	Non-neuron	Ependymal	AstroEpendymal	Zeng|5205	FALSE	0.820371518791786	0.776750309891171	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeEpen3	292	Non-neuron	Ependymal	AstroEpendymal	Macosko|Tanycyte_Rax_Ccdc170	FALSE	NA	0.734413959187103	Non-neuron	Ependymal	AstroEpendymal	Zeng|5205	FALSE	0.778216521269047	0.756315240228075	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeEpen4	871	Non-neuron	Ependymal	AstroEpendymal	Macosko|Tanycyte_Rax_Fndc3c1_1	FALSE	NA	0.783424321978933	Non-neuron	Ependymal	AstroEpendymal	Zeng|8215	FALSE	0.77868031522725	0.781052318603092	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeEpen5	245	Non-neuron	Ependymal	AstroEpendymal	Macosko|Tanycyte_Rax_Ccdc170	FALSE	NA	0.715267345804855	Non-neuron	Ependymal	AstroEpendymal	Zeng|1356	TRUE	0.780844440886149	0.748055893345502	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeExc1	NA	NA	NA	NA	Macosko|Inh_Sncg_Sln_Plch2_1	TRUE	Zeng|689	0.94749825031953	Neuron	CGE InN	InN	Zeng|689	TRUE	0.94997260789874	0.948735429109135	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeExc2	NA	NA	NA	NA	Macosko|Ex_Oprk1_Col11a1	TRUE	Zeng|128	0.926270787127453	Neuron	ExN	ExN	Zeng|143	FALSE	0.939633253410372	0.932952020268913	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeExc3	NA	NA	NA	NA	Macosko|Inh_Prox1_Draxin	TRUE	Zeng|1361	0.946379996065995	Neuron	InN	InN	Zeng|2132	FALSE	0.927485979111395	0.936932987588695	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeExc4	96	Neuron	ExN	ExN	Macosko|Inh_Frmd7_Calb1_2	FALSE	NA	0.938350765006214	Neuron	InN	InN	Zeng|5028	FALSE	0.959450891807464	0.948900828406839	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeExc5	370	Neuron	ExN	ExN	Macosko|Ex_Evx2_Pth2r	FALSE	NA	0.940316455349863	Neuron	ExN	ExN	Zeng|4675	FALSE	0.93698417996859	0.938650317659226	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeHypen1	1578	Non-neuron	Other	Other	Macosko|Inh_Tfap2b_Postn_2	TRUE	Zeng|34308	0.804125392332655	Neuron	InN	InN	Zeng|1360	FALSE	0.828520439281596	0.816322915807125	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh1	139	Neuron	InN	InN	Macosko|DopEx_Calb1_Trpv1	TRUE	Zeng|2402	0.863559522976083	Neuron	Dopaminergic	ExN	Zeng|1216	FALSE	0.879782877676077	0.87167120032608	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh2	152	Neuron	InN	InN	Macosko|Ex_Pou4f2_Sult3a2_6	TRUE	Zeng|4889	0.91379605904618	Neuron	ExN	ExN	Zeng|1972	FALSE	0.92838407798739	0.921090068516785	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh3	138	Neuron	InN	InN	Macosko|Ex_Skor1_Slc5a7_2	TRUE	Zeng|2740	0.889849592010717	Neuron	ExN	ExN	Zeng|1512	FALSE	0.902738886859092	0.896294239434904	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh4	164	Neuron	InN	InN	Macosko|Ex_Pou4f2_Sult3a2_9	FALSE	NA	0.912117162080253	Neuron	ExN	ExN	Zeng|1946	FALSE	0.917821027757979	0.914969094919116	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh5	192	Neuron	InN	InN	Macosko|Ex_Lhx2_Nek11_7	TRUE	Zeng|4795	0.901146015571555	Neuron	ExN	ExN	Zeng|1946	FALSE	0.897740351187072	0.899443183379314	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh6	58	Neuron	InN	InN	Macosko|Ex_Irx2_Col2a1_2	FALSE	NA	0.893818800569504	Neuron	ExN	ExN	Zeng|2705	FALSE	0.896059485363059	0.894939142966282	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh7	179	Neuron	InN	InN	Macosko|Inh_Sox1_Sostdc1	TRUE	Zeng|3366	0.922683965787983	Neuron	InN	InN	Zeng|1502	FALSE	0.923957177759502	0.923320571773742	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh8	154	Neuron	InN	InN	Macosko|Inh_Pax5_Gdf10_2	TRUE	Zeng|3857	0.918220069218657	Neuron	InN	InN	Zeng|746	FALSE	0.919677298358961	0.918948683788809	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeInh9	121	Neuron	InN	InN	Macosko|Inh_Lamp5_Ndnf_Tac2	TRUE	Zeng|708	0.881996351622295	Neuron	CGE InN	InN	Zeng|708	TRUE	0.883559069240166	0.88277771043123	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeMono1	179	Neuron	Monoaminergic	ExN	Macosko|DopEx_Calb1_Lpl_2	TRUE	Zeng|2395	0.867988466960145	Neuron	Dopaminergic	ExN	Zeng|992	TRUE	0.853498786685647	0.860743626822896	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeMono2	102	Neuron	Monoaminergic	ExN	Macosko|Ex_Ebf2_Gask1b_1	TRUE	Zeng|4330	0.888689855141196	Neuron	ExN	ExN	Zeng|987	FALSE	0.895851776614973	0.892270815878085	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeMono3	183	Neuron	Monoaminergic	ExN	Macosko|DopEx_Calb1_Trpv1	TRUE	Zeng|2402	0.88612565962318	Neuron	Dopaminergic	ExN	Zeng|2529	TRUE	0.872246769724818	0.879186214673999	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeNeb1	187	Neuron	Neural_progenitor	ExN	Macosko|Inh_Lhx6_Vmn1r209_1	FALSE	NA	0.894975748238989	Neuron	MGE InN	InN	Zeng|3858	TRUE	0.911184216148166	0.903079982193578	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeNeb2	118	Neuron	Neural_progenitor	ExN	Macosko|Ex_Dsp_Moxd1_4	FALSE	NA	0.835805654273738	Neuron	ExN	ExN	Zeng|524	FALSE	0.894129448013486	0.864967551143612	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeNeb3	158	Neuron	Neural_progenitor	ExN	Macosko|Ex_Tfap2d_Snorc_1	TRUE	Zeng|4995	0.837648331957131	Neuron	ExN	ExN	Zeng|290	FALSE	0.845401390106663	0.841524861031897	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeNeb4	96	Neuron	Neural_progenitor	ExN	Macosko|Ex_Dsp_Moxd1_3	FALSE	NA	0.854312921971046	Neuron	ExN	ExN	Zeng|524	FALSE	0.869924975927357	0.862118948949201	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeNeb5	216	Neuron	Neural_progenitor	ExN	Macosko|Ex_Pou4f2_Hpse2_6	FALSE	NA	0.89622701780236	Neuron	ExN	ExN	Zeng|4992	FALSE	0.890326659162275	0.893276838482318	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep1	200	Neuron	Peptidergic	ExN	Macosko|Ex_Tfap2d_Crhr2_1	FALSE	NA	0.937497055755577	Neuron	ExN	ExN	Zeng|114	TRUE	0.94087763720179	0.939187346478684	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep10	54	Neuron	Peptidergic	ExN	Macosko|CholInh_Ecel1_Ghrh_2	TRUE	Zeng|2052	0.864829795222182	Neuron	InN	InN	Zeng|1844	FALSE	0.901303668397183	0.883066731809683	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep2	203	Neuron	Peptidergic	ExN	Macosko|Ex_Irx2_Slc43a3_1	TRUE	Zeng|2882	0.89675553166704	Neuron	ExN	ExN	Zeng|5088	FALSE	0.915902167413091	0.906328849540066	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep3	135	Neuron	Peptidergic	ExN	Macosko|DopEx_Calb1_Trpv1	TRUE	Zeng|2402	0.890583294586454	Neuron	Dopaminergic	ExN	Zeng|5127	TRUE	0.878756066454166	0.88466968052031	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep4	234	Neuron	Peptidergic	ExN	Macosko|Inh_Ppp1r1b_Drd2_Pax6	TRUE	Zeng|1063	0.896440180436208	Neuron	InN	InN	Zeng|1002	FALSE	0.89371647251588	0.895078326476044	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep5	120	Neuron	Peptidergic	ExN	Macosko|Ex_Irx2_Slc43a3_1	TRUE	Zeng|2882	0.875425641542615	Neuron	ExN	ExN	Zeng|5141	FALSE	0.896091098491213	0.885758370016914	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep6	91	Neuron	Peptidergic	ExN	Macosko|Ex_Tfap2d_St14_3	FALSE	NA	0.864386373530411	Neuron	ExN	ExN	Zeng|1897	FALSE	0.893019402717624	0.878702888124018	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep7	37	Neuron	Peptidergic	ExN	Macosko|Ex_Pax6_Avpr1a_6	TRUE	Zeng|24561	0.950465641561429	Neuron	ExN	ExN	Zeng|1891	FALSE	0.951935324865309	0.951200483213369	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep8	173	Neuron	Peptidergic	ExN	Macosko|Ex_Evx2_Clec9a	TRUE	Zeng|4982	0.876750641194194	Neuron	ExN	ExN	Zeng|5141	FALSE	0.883393204046291	0.880071922620242	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePep9	104	Neuron	Peptidergic	ExN	Macosko|Ex_Skor1_Pon2_1	FALSE	NA	0.901553830907226	Neuron	ExN	ExN	Zeng|2746	TRUE	0.90515196875218	0.903352899829703	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePigm1	151	Non-neuron	Other	Other	Macosko|Oligo_Opalin_Enpp6_2	FALSE	NA	0.775780606303097	Non-neuron	Oligo	Oligo	Zeng|4452	TRUE	0.781133548350538	0.778457077326818	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DePigm2	214	Non-neuron	Other	Other	Macosko|Endo_Flt1_Ssu2_3	FALSE	NA	0.773889778005929	Non-neuron	Vascular	Vascular	Zeng|8176	TRUE	0.776543839551281	0.775216808778605	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DeProl1	21	Non-neuron	Other	Other	Macosko|Oligo_Klk6_1	TRUE	Zeng|5232	0.791384208882573	Non-neuron	Oligo	Oligo	Zeng|1357	TRUE	0.84843489033569	0.819909549609132	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|DMAstro1	640	Non-neuron	Astrocyte	AstroEpendymal	Macosko|Inh_Frmd7_Olfr142_10	FALSE	NA	0.771324901903454	Neuron	InN	InN	Zeng|5204	FALSE	0.856872584663887	0.814098743283671	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|DMEpen1	634	Non-neuron	Ependymal	AstroEpendymal	Macosko|OPC_Cspg5	TRUE	Zeng|5203	0.72157287844678	Non-neuron	OPC	OPC	Zeng|5204	FALSE	0.806389857117103	0.763981367781941	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|Erythro1	4888	Non-neuron	Other	Other	Macosko|Inh_Frmd7_Edaradd	TRUE	Zeng|1353	0.819914105179771	Neuron	InN	InN	Zeng|1331	FALSE	0.850123646391498	0.835018875785634	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Erythro2	67	Non-neuron	Other	Other	Macosko|Inh_Frmd7_Edaradd	TRUE	Zeng|1353	0.809673994934428	Neuron	InN	InN	Zeng|1370	FALSE	0.825922510126509	0.817798252530469	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Fibro1	13555	Non-neuron	Vascular	Vascular	Macosko|Fibro_Eya2_Rbp4_5	FALSE	NA	0.958983523170504	Non-neuron	Vascular	Vascular	Zeng|5264	FALSE	0.949051600181934	0.954017561676219	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Fibro2	4838	Non-neuron	Vascular	Vascular	Macosko|Ependymal_Tmem212_Ttr	FALSE	NA	0.876875205565429	Non-neuron	Ependymal	AstroEpendymal	Zeng|14985	FALSE	0.890407487258715	0.883641346412072	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Fibro3	558	Non-neuron	Vascular	Vascular	Macosko|Fibro_Eya2_Lypd2_2	FALSE	NA	0.861782850784915	Non-neuron	Vascular	Vascular	Zeng|5260	TRUE	0.861202809870827	0.861492830327871	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Fibro4	22	Non-neuron	Vascular	Vascular	Macosko|Endo_Flt1_Acta2_Olfr558_1	FALSE	NA	0.888070774166789	Non-neuron	Vascular	Vascular	Zeng|5248	FALSE	0.869428737861709	0.878749756014249	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Imm1	45	Non-neuron	Immune	Immune	Macosko|Inh_Nrk_Tox2	FALSE	NA	0.798308153269306	Neuron	InN	InN	Zeng|5205	FALSE	0.838130503769085	0.818219328519196	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Imm2	36	Non-neuron	Immune	Immune	Macosko|Granulocyte_Ly6g_Ltf_2	FALSE	NA	0.816443985846858	Non-neuron	Immune	Immune	Zeng|5276	TRUE	0.733232292726941	0.774838139286899	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Imm3	40	Non-neuron	Immune	Immune	Macosko|Macro_Mrc1_H2-Aa	FALSE	NA	0.917804708211685	Non-neuron	Immune	Immune	Zeng|5276	TRUE	0.921571193664217	0.919687950937951	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Lympho1	65	Non-neuron	Immune	Immune	Macosko|Granulocyte_Ly6g_Retnlg	TRUE	Zeng|5276	0.821605554400613	Non-neuron	Immune	Immune	Zeng|5273	FALSE	0.816127336984101	0.818866445692357	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Lympho2	33	Non-neuron	Immune	Immune	Macosko|Myeloid_Sell_Cd300c	FALSE	NA	0.878173226264829	Non-neuron	Immune	Immune	Zeng|5273	FALSE	0.845808135884472	0.86199068107465	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|Lympho3	20	Non-neuron	Immune	Immune	Macosko|Granulocyte_Ly6g_Retnlg	TRUE	Zeng|5276	0.928056962662283	Non-neuron	Immune	Immune	Zeng|1405	TRUE	0.904270522325472	0.916163742493878	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeAstro1	60	Non-neuron	Astrocyte	AstroEpendymal	Macosko|Inh_Pax2_Tmem215_2	FALSE	NA	0.723785905311804	Neuron	InN	InN	Zeng|5205	FALSE	0.80518424026766	0.764485072789732	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeDopa1	161	Neuron	Dopaminergic	ExN	Macosko|Inh_Frmd7_Crhbp_3	TRUE	Zeng|1300	0.856858807679402	Neuron	InN	InN	Zeng|2905	FALSE	0.86774970271404	0.862304255196721	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeDopa2	161	Neuron	Dopaminergic	ExN	Macosko|Inh_Ppp1r1b_Drd2_Ddit4l_2	FALSE	NA	0.818833669928467	Neuron	InN	InN	Zeng|2495	FALSE	0.841836350540848	0.830335010234658	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeEpen1	27	Non-neuron	Ependymal	AstroEpendymal	Macosko|Tanycyte_Rax_Ccdc170	FALSE	NA	0.793792097779617	Non-neuron	Ependymal	AstroEpendymal	Zeng|14998	FALSE	0.768225725179979	0.781008911479798	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc1	309	Neuron	ExN	ExN	Macosko|Ex_Tfap2d_Defb1	TRUE	Zeng|4999	0.920975683780985	Neuron	ExN	ExN	Zeng|2211	TRUE	0.922601088843567	0.921788386312276	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc2	241	Neuron	ExN	ExN	Macosko|Ex_Samd3_Prokr2	FALSE	NA	0.869118038779359	Neuron	ExN	ExN	Zeng|24467	TRUE	0.882405799306544	0.875761919042952	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc3	236	Neuron	ExN	ExN	Macosko|Ex_Phox2b_Prok1	FALSE	NA	0.917810006397091	Neuron	ExN	ExN	Zeng|2457	FALSE	0.918596089614057	0.918203048005574	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc4	124	Neuron	ExN	ExN	Macosko|Ex_Lmx1b_Pi15	FALSE	NA	0.933155738904481	Neuron	ExN	ExN	Zeng|4810	TRUE	0.943378868837584	0.938267303871033	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc5	186	Neuron	ExN	ExN	Macosko|Ex_Hoxc6_Epsti1_3	FALSE	NA	0.937047615533702	Neuron	ExN	ExN	Zeng|2580	FALSE	0.936385293928272	0.936716454730987	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc6	246	Neuron	ExN	ExN	Macosko|Ex_Iqcj_Ms4a15_7	TRUE	Zeng|2872	0.896292662667333	Neuron	ExN	ExN	Zeng|2448	FALSE	0.893997316438008	0.89514498955267	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc7	157	Neuron	ExN	ExN	Macosko|Ex_Nkx2-4_Mettl11b_1	FALSE	NA	0.948284186878923	Neuron	ExN	ExN	Zeng|4543	TRUE	0.951793202282547	0.950038694580735	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeExc8	43	Neuron	ExN	ExN	Macosko|Ex_Ebf2_Postn	TRUE	Zeng|2115	0.939252746738157	Neuron	ExN	ExN	Zeng|5009	FALSE	0.938482040595727	0.938867393666942	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh1	117	Neuron	InN	InN	Macosko|Inh_Pax2_Cdh3_2	TRUE	Zeng|4450	0.937292835093611	Neuron	InN	InN	Zeng|4450	TRUE	0.918316985587361	0.927804910340486	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh10	260	Neuron	InN	InN	Macosko|Inh_Lhx8_Pde11a_1	FALSE	NA	0.895826542853219	Neuron	InN	InN	Zeng|1753	FALSE	0.903171013869421	0.89949877836132	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh11	137	Neuron	InN	InN	Macosko|Inh_Lhx8_Efhb_2	FALSE	NA	0.910711185986324	Neuron	MGE InN	InN	Zeng|3576	TRUE	0.917090272788153	0.913900729387239	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh2	65	Neuron	InN	InN	Macosko|Inh_Otx2_Samsn1_1	TRUE	Zeng|3576	0.885524030633392	Neuron	InN	InN	Zeng|561	FALSE	0.882109473961488	0.88381675229744	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh3	331	Neuron	InN	InN	Macosko|Inh_Bhlhe22_Cdh23_1	TRUE	Zeng|3851	0.960451115723973	Neuron	InN	InN	Zeng|558	FALSE	0.963088577399274	0.961769846561624	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|Meinh4	307	Neuron	InN	InN	Macosko|Inh_Gata3_Qrfprl_3	FALSE	NA	0.927755878698959	Neuron	InN	InN	Zeng|3576	TRUE	0.93128623017437	0.929521054436665	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh5	199	Neuron	InN	InN	Macosko|Inh_Otx2_Samsn1_1	TRUE	Zeng|3576	0.933669592938531	Neuron	InN	InN	Zeng|3576	TRUE	0.950019956272894	0.941844774605713	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh6	214	Neuron	InN	InN	Macosko|Inh_Tfap2b_Tspo2_2	FALSE	NA	0.898331458638443	Neuron	InN	InN	Zeng|2125	FALSE	0.895391474667713	0.896861466653078	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh7	578	Neuron	InN	InN	Macosko|Inh_Sox6_Chrna2	TRUE	Zeng|2994	0.910897574105039	Neuron	InN	InN	Zeng|3398	TRUE	0.91181474003916	0.911356157072099	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh8	560	Neuron	InN	InN	Macosko|Inh_Pax2_Olfr48	FALSE	NA	0.892548561707766	Neuron	InN	InN	Zeng|1688	FALSE	0.89692658132348	0.894737571515623	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeInh9	114	Neuron	InN	InN	Macosko|Ex_Onecut3_Pirt_3	FALSE	NA	0.927660905169314	Neuron	ExN	ExN	Zeng|3489	FALSE	0.948644480127137	0.938152692648226	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeMono1	106	Neuron	Monoaminergic	ExN	Macosko|Ex_Ebf2_Slco1a5	FALSE	NA	0.889018621981012	Neuron	ExN	ExN	Zeng|799	FALSE	0.898042942498659	0.893530782239836	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeNeb1	143	Neuron	Neural_progenitor	ExN	Macosko|Ex_Tfap2d_Snorc_1	TRUE	Zeng|4995	0.806319976351071	Neuron	ExN	ExN	Zeng|2834	FALSE	0.84119003947561	0.82375500791334	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeSero1	14	Neuron	Serotonergic	ExN	Macosko|Inh_Lhx6_Sst_Chodl_2	FALSE	NA	0.928449234248912	Neuron	InN	InN	Zeng|2881	FALSE	0.937650945927814	0.933050090088363	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeSero2	187	Neuron	Serotonergic	ExN	Macosko|DopEx_Calb1_Trpv1	TRUE	Zeng|2402	0.849363206314606	Neuron	Dopaminergic	ExN	Zeng|2495	FALSE	0.865123005626257	0.857243105970432	conserved_one
Lamanna_lamprey	lamprey	Lamanna_lamprey|MeSero3	77	Neuron	Serotonergic	ExN	Macosko|Inh_Frmd7_Crhbp_3	TRUE	Zeng|1300	0.863496705440259	Neuron	InN	InN	Zeng|2495	FALSE	0.892605572765409	0.878051139102834	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|Micro1	3450	Non-neuron	Immune	Immune	Macosko|Macro_Mrc1_H2-Aa	FALSE	NA	0.895592673870227	Non-neuron	Immune	Immune	Zeng|5279	TRUE	0.886630370299295	0.891111522084761	diverged
Lamanna_lamprey	lamprey	Lamanna_lamprey|MRAstro1	974	Non-neuron	Astrocyte	AstroEpendymal	Macosko|Micro_Selplg_Siglech	TRUE	Zeng|5283	0.808555950555154	Non-neuron	Immune	Immune	Zeng|5283	TRUE	0.789053524040154	0.798804737297654	conserved_both
Lamanna_lamprey	lamprey	Lamanna_lamprey|MRAstro2	973	Non-neuron	Astrocyte	AstroEpendymal	Macosko|OPC_Cspg5	TRUE	Zeng|5203	0.79758890188503	Non-neuron	OPC	OPC	Zeng|5204	FALSE	0.851037064931099	0.824312983408064	conserved_both
